año_cd,zbs_residencia_cd,ccaa_cd
2017,LAS BREÑAS,ES70
2017,LAS MERCEDES,ES70
2017,LAS REMUDAS,ES70
2017,LOS GLADIOLOS,ES70
2017,LOS LLANOS DE ARIDANE,ES70
2017,LOS REALEJOS,ES70
2017,LOS SILOS,ES70
2017,MALA,ES70
2017,MASPALOMAS,ES70
2017,MAZO,ES70
2017,MILLER BAJO,ES70
2017,MOYA,ES70
2017,MULAGUA,ES70
2017,OFRA-DELICIAS,ES70
2017,OFRA-MIRAMAR,ES70
2017,OROTAVA II - DEHESA,ES70
2017,PARQUE MARITIMO,ES70
2017,PENINSULA DE JANDIA,ES70
2017,PLAYA BLANCA/YAIZA,ES70
2017,PUERTO DEL ROSARIO,ES70
2017,PUERTO II - BOTANICO,ES70
2017,ROSARIO - GENETO,ES70
2017,SALAMANCA,ES70
2017,SAN ANDRES Y SAUCES,ES70
2017,SAN ANTONIO,ES70
2017,SAN BARTOLOME DE TIRAJANA,ES70
2017,SAN BARTOLOME LANZAROTE,ES70
2017,SAN JOSE (SAN CRISTOBAL),ES70
2017,SAN MATEO,ES70
2017,SAN NICOLAS TOLENTINO,ES70
2017,SAN ROQUE (TRIANA),ES70
2017,SAN SEBASTIAN DE LA GOMERA,ES70
2017,SANTA BRIGIDA,ES70
2017,SANTA CRUZ DE LA PALMA,ES70
2017,SANTA MARIA DE GUIA,ES70
2017,SANTA URSULA,ES70
2017,SANTIAGO DEL TEIDE,ES70
2017,SCHAMANN,ES70
2017,TACO,ES70
2017,TACORONTE,ES70
2017,TAFIRA/LOMO BLANCO,ES70
2017,TAMARACEITE,ES70
2017,TAZACORTE,ES70
2017,TEGUISE,ES70
2017,TEJEDA,ES70
2017,TEJINA - TEGUESTE,ES70
2017,TELDE CALERO,ES70
2017,TELDE SAN GREGORIO,ES70
2017,TELDE SAN JUAN,ES70
2017,TEROR,ES70
2017,TIAS,ES70
2017,TIJARAFE,ES70
2017,TOSCAL CENTRO,ES70
2017,TRIANA,ES70
2017,TUINEJE-PAJARA,ES70
2017,VALLE GRAN REY,ES70
2017,VALLEHERMOSO,ES70
2017,VALLESECO,ES70
2017,VALSEQUILLO DE GRAN CANARIA,ES70
2017,VALVERDE,ES70
2017,VECINDARIO,ES70
2018,,ES24
2018,060101,ES13
2018,060102,ES13
2018,060103,ES13
2018,060104,ES13
2018,060105,ES13
2018,060106,ES13
2018,060107,ES13
2018,060108,ES13
2018,060109,ES13
2018,060110,ES13
2018,060111,ES13
2018,060112,ES13
2018,060113,ES13
2018,060114,ES13
2018,060115,ES13
2018,060116,ES13
2018,060117,ES13
2018,060118,ES13
2018,060119,ES13
2018,060120,ES13
2018,060121,ES13
2018,060122,ES13
2018,060123,ES13
2018,060124,ES13
2018,060125,ES13
2018,060126,ES13
2018,060127,ES13
2018,060128,ES13
2018,060129,ES13
2018,060201,ES13
2018,060202,ES13
2018,060204,ES13
2018,060205,ES13
2018,060207,ES13
2018,060208,ES13
2018,060209,ES13
2018,060210,ES13
2018,060211,ES13
2018,060212,ES13
2018,060213,ES13
2018,060214,ES13
2018,060215,ES13
2018,1,ES22
2018,100,ES22
2018,102,ES22
2018,104,ES22
2018,107,ES22
2018,11,ES22
2018,110,ES22
2018,1101,ES24
2018,1102,ES24
2018,1103,ES24
2018,1104,ES24
2018,1105,ES24
2018,1106,ES24
2018,1107,ES24
2018,1108,ES24
2018,1109,ES24
2018,1110,ES24
2018,1111,ES24
2018,1112,ES24
2018,1113,ES24
2018,1114,ES24
2018,112,ES22
2018,114,ES22
2018,116,ES22
2018,118,ES22
2018,1201,ES24
2018,1202,ES24
2018,1203,ES24
2018,1204,ES24
2018,1205,ES24
2018,1206,ES24
2018,1207,ES24
2018,1208,ES24
2018,1209,ES24
2018,1210,ES24
2018,1211,ES24
2018,1213,ES24
2018,1214,ES24
2018,1215,ES24
2018,122,ES22
2018,124,ES22
2018,13,ES22
2018,15,ES22
2018,17,ES22
2018,19,ES22
2018,22001,ES21
2018,22002,ES21
2018,22003,ES21
2018,22004,ES21
2018,22005,ES21
2018,22006,ES21
2018,22008,ES21
2018,22009,ES21
2018,22010,ES21
2018,22011,ES21
2018,22012,ES21
2018,22013,ES21
2018,22014,ES21
2018,22015,ES21
2018,22016,ES21
2018,22017,ES21
2018,22018,ES21
2018,22019,ES21
2018,22020,ES21
2018,22021,ES21
2018,22023,ES21
2018,22024,ES21
2018,22025,ES21
2018,24,ES22
2018,2503,ES24
2018,2504,ES24
2018,2505,ES24
2018,2507,ES24
2018,2508,ES24
2018,2509,ES24
2018,2510,ES24
2018,2511,ES24
2018,2512,ES24
2018,2513,ES24
2018,2515,ES24
2018,2516,ES24
2018,2517,ES24
2018,2518,ES24
2018,2519,ES24
2018,2520,ES24
2018,2521,ES24
2018,2522,ES24
2018,2523,ES24
2018,2524,ES24
2018,2525,ES24
2018,26,ES22
2018,27001,ES21
2018,27002,ES21
2018,27003,ES21
2018,27004,ES21
2018,27005,ES21
2018,27006,ES21
2018,27007,ES21
2018,27008,ES21
2018,27009,ES21
2018,27010,ES21
2018,27011,ES21
2018,27012,ES21
2018,27013,ES21
2018,27014,ES21
2018,27015,ES21
2018,27016,ES21
2018,27017,ES21
2018,27018,ES21
2018,27019,ES21
2018,27020,ES21
2018,28,ES22
2018,3,ES22
2018,30,ES22
2018,32,ES22
2018,3301,ES24
2018,3302,ES24
2018,3303,ES24
2018,3304,ES24
2018,34,ES22
2018,36,ES22
2018,3601,ES24
2018,3602,ES24
2018,3603,ES24
2018,3604,ES24
2018,3605,ES24
2018,3606,ES24
2018,3607,ES24
2018,3608,ES24
2018,3609,ES24
2018,3610,ES24
2018,3611,ES24
2018,3612,ES24
2018,3613,ES24
2018,3614,ES24
2018,3615,ES24
2018,3616,ES24
2018,3617,ES24
2018,3618,ES24
2018,37,ES22
2018,3701,ES24
2018,3702,ES24
2018,3703,ES24
2018,3704,ES24
2018,3705,ES24
2018,3706,ES24
2018,3707,ES24
2018,3709,ES24
2018,3710,ES24
2018,3711,ES24
2018,39,ES22
2018,41,ES22
2018,42001,ES21
2018,42004,ES21
2018,42005,ES21
2018,42006,ES21
2018,42007,ES21
2018,42008,ES21
2018,42009,ES21
2018,42010,ES21
2018,42011,ES21
2018,42012,ES21
2018,42013,ES21
2018,42014,ES21
2018,42015,ES21
2018,42016,ES21
2018,42017,ES21
2018,42018,ES21
2018,42021,ES21
2018,42024,ES21
2018,43,ES22
2018,43001,ES21
2018,43002,ES21
2018,43003,ES21
2018,43004,ES21
2018,43005,ES21
2018,43006,ES21
2018,43007,ES21
2018,43008,ES21
2018,43009,ES21
2018,43010,ES21
2018,43011,ES21
2018,43012,ES21
2018,43013,ES21
2018,43014,ES21
2018,43015,ES21
2018,43016,ES21
2018,43017,ES21
2018,43020,ES21
2018,44002,ES21
2018,44003,ES21
2018,44004,ES21
2018,44005,ES21
2018,44006,ES21
2018,44008,ES21
2018,44009,ES21
2018,44010,ES21
2018,44011,ES21
2018,44012,ES21
2018,45,ES22
2018,47,ES22
2018,47001,ES21
2018,47003,ES21
2018,47004,ES21
2018,47005,ES21
2018,47006,ES21
2018,47007,ES21
2018,47008,ES21
2018,47010,ES21
2018,47011,ES21
2018,47012,ES21
2018,47013,ES21
2018,47015,ES21
2018,47016,ES21
2018,47017,ES21
2018,47018,ES21
2018,47019,ES21
2018,47020,ES21
2018,47021,ES21
2018,47022,ES21
2018,47047,ES21
2018,4801,ES24
2018,4802,ES24
2018,4803,ES24
2018,4804,ES24
2018,4805,ES24
2018,4806,ES24
2018,4807,ES24
2018,4808,ES24
2018,4809,ES24
2018,4810,ES24
2018,4811,ES24
2018,4812,ES24
2018,4813,ES24
2018,4814,ES24
2018,4815,ES24
2018,4817,ES24
2018,4898,ES24
2018,4899,ES24
2018,49,ES22
2018,4901,ES24
2018,4902,ES24
2018,4903,ES24
2018,4904,ES24
2018,4905,ES24
2018,4906,ES24
2018,4907,ES24
2018,4908,ES24
2018,4909,ES24
2018,4910,ES24
2018,4911,ES24
2018,4912,ES24
2018,4999,ES24
2018,5,ES22
2018,5001,ES21
2018,5002,ES21
2018,5003,ES21
2018,5004,ES21
2018,5005,ES21
2018,5006,ES21
2018,5007,ES21
2018,5008,ES21
2018,5009,ES21
2018,5010,ES21
2018,50101,ES12
2018,50102,ES12
2018,50103,ES12
2018,50104,ES12
2018,50105,ES12
2018,50106,ES12
2018,50107,ES12
2018,50108,ES12
2018,50109,ES12
2018,5011,ES21
2018,50110,ES12
2018,50111,ES12
2018,5013,ES21
2018,5016,ES21
2018,5017,ES21
2018,5018,ES21
2018,5019,ES21
2018,5020,ES21
2018,50201,ES12
2018,50202,ES12
2018,50203,ES12
2018,50204,ES12
2018,50205,ES12
2018,5021,ES21
2018,5022,ES21
2018,5026,ES21
2018,5027,ES21
2018,50300,ES12
2018,50301,ES12
2018,50302,ES12
2018,50303,ES12
2018,50304,ES12
2018,50305,ES12
2018,50306,ES12
2018,50307,ES12
2018,50308,ES12
2018,50309,ES12
2018,50310,ES12
2018,50400,ES12
2018,50401,ES12
2018,50402,ES12
2018,50403,ES12
2018,50404,ES12
2018,50405,ES12
2018,50406,ES12
2018,50407,ES12
2018,50408,ES12
2018,50409,ES12
2018,50410,ES12
2018,50411,ES12
2018,50412,ES12
2018,50413,ES12
2018,50414,ES12
2018,50415,ES12
2018,50416,ES12
2018,50417,ES12
2018,50418,ES12
2018,50419,ES12
2018,50420,ES12
2018,50421,ES12
2018,50422,ES12
2018,50423,ES12
2018,50500,ES12
2018,50501,ES12
2018,50502,ES12
2018,50503,ES12
2018,50504,ES12
2018,50505,ES12
2018,50506,ES12
2018,50507,ES12
2018,50508,ES12
2018,50509,ES12
2018,50510,ES12
2018,50511,ES12
2018,50512,ES12
2018,50513,ES12
2018,50514,ES12
2018,50600,ES12
2018,50601,ES12
2018,50602,ES12
2018,50603,ES12
2018,50604,ES12
2018,50605,ES12
2018,50606,ES12
2018,50607,ES12
2018,50608,ES12
2018,50609,ES12
2018,50610,ES12
2018,50701,ES12
2018,50702,ES12
2018,50703,ES12
2018,50704,ES12
2018,50705,ES12
2018,50706,ES12
2018,50800,ES12
2018,50801,ES12
2018,50802,ES12
2018,50803,ES12
2018,50804,ES12
2018,50805,ES12
2018,50806,ES12
2018,50807,ES12
2018,52,ES22
2018,54,ES22
2018,5401,ES24
2018,5402,ES24
2018,5403,ES24
2018,5404,ES24
2018,5405,ES24
2018,5406,ES24
2018,5407,ES24
2018,5408,ES24
2018,5409,ES24
2018,5410,ES24
2018,5411,ES24
2018,5412,ES24
2018,5413,ES24
2018,5414,ES24
2018,56,ES22
2018,58,ES22
2018,60,ES22
2018,62,ES22
2018,64,ES22
2018,66,ES22
2018,67,ES21
2018,67,ES22
2018,69,ES22
2018,7,ES22
2018,705000988,ES41
2018,705000989,ES41
2018,705000990,ES41
2018,705000991,ES41
2018,705000992,ES41
2018,705000993,ES41
2018,705000995,ES41
2018,705000996,ES41
2018,705000997,ES41
2018,705000998,ES41
2018,705000999,ES41
2018,705001000,ES41
2018,705001001,ES41
2018,705001002,ES41
2018,705001003,ES41
2018,705001004,ES41
2018,705001005,ES41
2018,705001006,ES41
2018,705001007,ES41
2018,705001008,ES41
2018,705001009,ES41
2018,705001973,ES41
2018,709001774,ES41
2018,709001775,ES41
2018,709001776,ES41
2018,709001777,ES41
2018,709001778,ES41
2018,709001779,ES41
2018,709001780,ES41
2018,709001781,ES41
2018,709001783,ES41
2018,709001785,ES41
2018,709001788,ES41
2018,709001789,ES41
2018,709001790,ES41
2018,709001791,ES41
2018,709001793,ES41
2018,709001794,ES41
2018,709001795,ES41
2018,709001796,ES41
2018,709001797,ES41
2018,709001798,ES41
2018,709001799,ES41
2018,709001801,ES41
2018,709001802,ES41
2018,709001803,ES41
2018,709001804,ES41
2018,709001805,ES41
2018,709001806,ES41
2018,709001807,ES41
2018,709001808,ES41
2018,709001809,ES41
2018,709001810,ES41
2018,709001811,ES41
2018,709001812,ES41
2018,709001813,ES41
2018,709001814,ES41
2018,709002884,ES41
2018,709003511,ES41
2018,71,ES22
2018,724002204,ES41
2018,724002207,ES41
2018,724002208,ES41
2018,724002209,ES41
2018,724002210,ES41
2018,724002211,ES41
2018,724002212,ES41
2018,724002213,ES41
2018,724002214,ES41
2018,724002215,ES41
2018,724002217,ES41
2018,724002218,ES41
2018,724002219,ES41
2018,724002220,ES41
2018,724002221,ES41
2018,724002222,ES41
2018,724002223,ES41
2018,724002225,ES41
2018,724002226,ES41
2018,724002227,ES41
2018,724002228,ES41
2018,724002229,ES41
2018,724002230,ES41
2018,724002231,ES41
2018,724002233,ES41
2018,724002234,ES41
2018,724002235,ES41
2018,724002236,ES41
2018,724002237,ES41
2018,724002239,ES41
2018,724002240,ES41
2018,724002241,ES41
2018,724002242,ES41
2018,724002243,ES41
2018,724002244,ES41
2018,724002245,ES41
2018,724002246,ES41
2018,724002247,ES41
2018,724002248,ES41
2018,73,ES22
2018,734000922,ES41
2018,734000923,ES41
2018,734000924,ES41
2018,734000925,ES41
2018,734000926,ES41
2018,734000927,ES41
2018,734000928,ES41
2018,734000930,ES41
2018,734000931,ES41
2018,734000932,ES41
2018,734000934,ES41
2018,734000935,ES41
2018,734000936,ES41
2018,734000937,ES41
2018,734000938,ES41
2018,734000940,ES41
2018,734000941,ES41
2018,734000942,ES41
2018,734000943,ES41
2018,734000944,ES41
2018,737002007,ES41
2018,737002008,ES41
2018,737002009,ES41
2018,737002010,ES41
2018,737002011,ES41
2018,737002013,ES41
2018,737002014,ES41
2018,737002015,ES41
2018,737002016,ES41
2018,737002017,ES41
2018,737002018,ES41
2018,737002019,ES41
2018,737002020,ES41
2018,737002021,ES41
2018,737002022,ES41
2018,737002023,ES41
2018,737002024,ES41
2018,737002025,ES41
2018,737002026,ES41
2018,737002027,ES41
2018,737002028,ES41
2018,737002029,ES41
2018,737002030,ES41
2018,737002031,ES41
2018,737002033,ES41
2018,737002034,ES41
2018,737002035,ES41
2018,737002036,ES41
2018,737002037,ES41
2018,737002038,ES41
2018,737002039,ES41
2018,737002040,ES41
2018,737002041,ES41
2018,737002042,ES41
2018,737002043,ES41
2018,737003692,ES41
2018,740000957,ES41
2018,740000958,ES41
2018,740000959,ES41
2018,740000960,ES41
2018,740000961,ES41
2018,740000962,ES41
2018,740000963,ES41
2018,740000964,ES41
2018,740000965,ES41
2018,740000966,ES41
2018,740000967,ES41
2018,740000968,ES41
2018,740000969,ES41
2018,740000971,ES41
2018,740000972,ES41
2018,740000973,ES41
2018,742000751,ES41
2018,742000752,ES41
2018,742000753,ES41
2018,742000754,ES41
2018,742000755,ES41
2018,742000757,ES41
2018,742000758,ES41
2018,742000759,ES41
2018,742000760,ES41
2018,742000762,ES41
2018,742000763,ES41
2018,742000764,ES41
2018,742000765,ES41
2018,742000766,ES41
2018,747001930,ES41
2018,747001931,ES41
2018,747001932,ES41
2018,747001933,ES41
2018,747001934,ES41
2018,747001935,ES41
2018,747001936,ES41
2018,747001937,ES41
2018,747001938,ES41
2018,747001939,ES41
2018,747001941,ES41
2018,747001944,ES41
2018,747001945,ES41
2018,747001946,ES41
2018,747001947,ES41
2018,747001948,ES41
2018,747001949,ES41
2018,747001950,ES41
2018,747001951,ES41
2018,747001952,ES41
2018,747001953,ES41
2018,747001955,ES41
2018,747001956,ES41
2018,747001957,ES41
2018,747001959,ES41
2018,747001960,ES41
2018,747001961,ES41
2018,747001962,ES41
2018,747001963,ES41
2018,747001964,ES41
2018,747001965,ES41
2018,747001967,ES41
2018,747001968,ES41
2018,747001969,ES41
2018,747001970,ES41
2018,747001971,ES41
2018,747001972,ES41
2018,747001973,ES41
2018,747004051,ES41
2018,747004070,ES41
2018,749001162,ES41
2018,749001164,ES41
2018,749001165,ES41
2018,749001166,ES41
2018,749001167,ES41
2018,749001169,ES41
2018,749001171,ES41
2018,749001174,ES41
2018,749001176,ES41
2018,749001177,ES41
2018,749001178,ES41
2018,749001179,ES41
2018,749001180,ES41
2018,749001181,ES41
2018,749001182,ES41
2018,749001183,ES41
2018,749001184,ES41
2018,749001185,ES41
2018,749001187,ES41
2018,749001188,ES41
2018,749001189,ES41
2018,749002308,ES41
2018,75,ES22
2018,77,ES22
2018,79,ES22
2018,81,ES22
2018,83,ES22
2018,85,ES22
2018,87,ES22
2018,89,ES22
2018,9,ES22
2018,91,ES22
2018,93,ES22
2018,96,ES22
2018,98,ES22
2018,99018,ES21
2018,99028,ES21
2018,99033,ES21
2018,99038,ES21
2018,ADEJE,ES70
2018,AGAETE,ES70
2018,AGUIMES,ES70
2018,ALAJERO,ES70
2018,ALCARAVANERAS,ES70
2018,ANAGA,ES70
2018,ANTIGUA-BETANCURIA,ES70
2018,ARGUINEGUIN,ES70
2018,ARICO,ES70
2018,ARONA COSTA I,ES70
2018,ARONA COSTA II,ES70
2018,ARONA VILAFLOR,ES70
2018,ARRECIFE,ES70
2018,ARRECIFE II,ES70
2018,ARUCAS,ES70
2018,AÑAZA,ES70
2018,BARRANCO GRANDE,ES70
2018,BARRIO ATLANTICO,ES70
2018,BARRIO DE LA SALUD,ES70
2018,CAIDEROS,ES70
2018,CANALEJAS,ES70
2018,CANDELARIA,ES70
2018,CONO SUR,ES70
2018,CUEVAS TORRES,ES70
2018,DUGGI CENTRO,ES70
2018,EL PASO,ES70
2018,EL ROSARIO,ES70
2018,ESCALERITAS,ES70
2018,FIRGAS,ES70
2018,FRONTERA VALLE DEL GOLFO,ES70
2018,GALDAR,ES70
2018,GARAFIA,ES70
2018,GRANADILLA,ES70
2018,GUANARTEME,ES70
2018,GUIA DE ISORA,ES70
2018,GUIMAR,ES70
2018,ICOD,ES70
2018,II PUERTO DEL ROSARIO (SUR),ES70
2018,INGENIO,ES70
2018,JINAMAR,ES70
2018,LA CUESTA,ES70
2018,LA GRACIOSA,ES70
2018,LA GUANCHA,ES70
2018,LA ISLETA,ES70
2018,LA MATANZA,ES70
2018,LA OLIVA,ES70
2018,LA VERA,ES70
2018,LA VICTORIA,ES70
2018,LAGUNA FINCA-ESPAÑA,ES70
2018,LAS BREÑAS,ES70
2018,LAS MERCEDES,ES70
2018,LAS REMUDAS,ES70
2018,LOS GLADIOLOS,ES70
2018,LOS LLANOS DE ARIDANE,ES70
2018,LOS REALEJOS,ES70
2018,LOS SILOS,ES70
2018,MALA,ES70
2018,MASPALOMAS,ES70
2018,MAZO,ES70
2018,MILLER BAJO,ES70
2018,MOYA,ES70
2018,MULAGUA,ES70
2018,OFRA-DELICIAS,ES70
2018,OFRA-MIRAMAR,ES70
2018,OROTAVA II - DEHESA,ES70
2018,PARQUE MARITIMO,ES70
2018,PENINSULA DE JANDIA,ES70
2018,PLAYA BLANCA/YAIZA,ES70
2018,PUERTO DEL ROSARIO,ES70
2018,PUERTO II - BOTANICO,ES70
2018,ROSARIO - GENETO,ES70
2018,SALAMANCA,ES70
2018,SAN ANDRES Y SAUCES,ES70
2018,SAN ANTONIO,ES70
2018,SAN BARTOLOME DE TIRAJANA,ES70
2018,SAN BARTOLOME LANZAROTE,ES70
2018,SAN JOSE (SAN CRISTOBAL),ES70
2018,SAN MATEO,ES70
2018,SAN NICOLAS TOLENTINO,ES70
2018,SAN ROQUE (TRIANA),ES70
2018,SAN SEBASTIAN DE LA GOMERA,ES70
2018,SANTA BRIGIDA,ES70
2018,SANTA CRUZ DE LA PALMA,ES70
2018,SANTA MARIA DE GUIA,ES70
2018,SANTA URSULA,ES70
2018,SANTIAGO DEL TEIDE,ES70
2018,SCHAMANN,ES70
2018,TACO,ES70
2018,TACORONTE,ES70
2018,TAFIRA/LOMO BLANCO,ES70
2018,TAMARACEITE,ES70
2018,TAZACORTE,ES70
2018,TEGUISE,ES70
2018,TEJEDA,ES70
2018,TEJINA - TEGUESTE,ES70
2018,TELDE CALERO,ES70
2018,TELDE SAN GREGORIO,ES70
2018,TELDE SAN JUAN,ES70
2018,TEROR,ES70
2018,TIAS,ES70
2018,TIJARAFE,ES70
2018,TOSCAL CENTRO,ES70
2018,TRIANA,ES70
2018,TUINEJE-PAJARA,ES70
2018,VALLE GRAN REY,ES70
2018,VALLEHERMOSO,ES70
2018,VALLESECO,ES70
2018,VALSEQUILLO DE GRAN CANARIA,ES70
2018,VALVERDE,ES70
2018,VECINDARIO,ES70
2019,,ES24
2019,060101,ES13
2019,060102,ES13
2019,060103,ES13
2019,060104,ES13
2019,060105,ES13
2019,060106,ES13
2019,060107,ES13
2019,060108,ES13
2019,060109,ES13
2019,060110,ES13
2019,060111,ES13
2019,060112,ES13
2019,060113,ES13
2019,060114,ES13
2019,060115,ES13
2019,060116,ES13
2019,060117,ES13
2019,060118,ES13
2019,060119,ES13
2019,060120,ES13
2019,060121,ES13
2019,060122,ES13
2019,060123,ES13
2019,060124,ES13
2019,060125,ES13
2019,060126,ES13
2019,060127,ES13
2019,060128,ES13
2019,060129,ES13
2019,060201,ES13
2019,060202,ES13
2019,060204,ES13
2019,060205,ES13
2019,060207,ES13
2019,060208,ES13
2019,060209,ES13
2019,060210,ES13
2019,060211,ES13
2019,060212,ES13
2019,060213,ES13
2019,060214,ES13
2019,060215,ES13
2019,1,ES22
2019,100,ES22
2019,102,ES22
2019,104,ES22
2019,107,ES22
2019,11,ES22
2019,110,ES22
2019,1101,ES24
2019,1102,ES24
2019,1103,ES24
2019,1104,ES24
2019,1105,ES24
2019,1106,ES24
2019,1107,ES24
2019,1108,ES24
2019,1109,ES24
2019,1110,ES24
2019,1111,ES24
2019,1112,ES24
2019,1113,ES24
2019,1114,ES24
2019,112,ES22
2019,114,ES22
2019,116,ES22
2019,118,ES22
2019,1201,ES24
2019,1202,ES24
2019,1203,ES24
2019,1204,ES24
2019,1205,ES24
2019,1206,ES24
2019,1207,ES24
2019,1208,ES24
2019,1209,ES24
2019,1210,ES24
2019,1211,ES24
2019,1213,ES24
2019,1214,ES24
2019,1215,ES24
2019,122,ES22
2019,124,ES22
2019,13,ES22
2019,15,ES22
2019,17,ES22
2019,19,ES22
2019,22001,ES21
2019,22002,ES21
2019,22003,ES21
2019,22004,ES21
2019,22005,ES21
2019,22006,ES21
2019,22008,ES21
2019,22009,ES21
2019,22010,ES21
2019,22011,ES21
2019,22012,ES21
2019,22013,ES21
2019,22014,ES21
2019,22015,ES21
2019,22016,ES21
2019,22017,ES21
2019,22018,ES21
2019,22019,ES21
2019,22020,ES21
2019,22021,ES21
2019,22023,ES21
2019,22024,ES21
2019,22025,ES21
2019,24,ES22
2019,2503,ES24
2019,2504,ES24
2019,2505,ES24
2019,2507,ES24
2019,2508,ES24
2019,2509,ES24
2019,2510,ES24
2019,2511,ES24
2019,2512,ES24
2019,2513,ES24
2019,2515,ES24
2019,2516,ES24
2019,2517,ES24
2019,2518,ES24
2019,2519,ES24
2019,2520,ES24
2019,2521,ES24
2019,2522,ES24
2019,2523,ES24
2019,2524,ES24
2019,2525,ES24
2019,26,ES22
2019,27001,ES21
2019,27002,ES21
2019,27003,ES21
2019,27004,ES21
2019,27005,ES21
2019,27006,ES21
2019,27007,ES21
2019,27008,ES21
2019,27009,ES21
2019,27010,ES21
2019,27011,ES21
2019,27012,ES21
2019,27013,ES21
2019,27014,ES21
2019,27015,ES21
2019,27016,ES21
2019,27017,ES21
2019,27018,ES21
2019,27019,ES21
2019,27020,ES21
2019,28,ES22
2019,3,ES22
2019,30,ES22
2019,32,ES22
2019,3301,ES24
2019,3302,ES24
2019,3303,ES24
2019,3304,ES24
2019,34,ES22
2019,36,ES22
2019,3601,ES24
2019,3602,ES24
2019,3603,ES24
2019,3604,ES24
2019,3605,ES24
2019,3606,ES24
2019,3607,ES24
2019,3608,ES24
2019,3609,ES24
2019,3610,ES24
2019,3611,ES24
2019,3612,ES24
2019,3613,ES24
2019,3614,ES24
2019,3615,ES24
2019,3616,ES24
2019,3617,ES24
2019,3618,ES24
2019,37,ES22
2019,3701,ES24
2019,3702,ES24
2019,3703,ES24
2019,3704,ES24
2019,3705,ES24
2019,3706,ES24
2019,3707,ES24
2019,3709,ES24
2019,3710,ES24
2019,3711,ES24
2019,39,ES22
2019,41,ES22
2019,42001,ES21
2019,42003,ES21
2019,42004,ES21
2019,42005,ES21
2019,42006,ES21
2019,42007,ES21
2019,42008,ES21
2019,42009,ES21
2019,42010,ES21
2019,42011,ES21
2019,42012,ES21
2019,42013,ES21
2019,42014,ES21
2019,42015,ES21
2019,42016,ES21
2019,42017,ES21
2019,42018,ES21
2019,42021,ES21
2019,42024,ES21
2019,43,ES22
2019,43001,ES21
2019,43002,ES21
2019,43003,ES21
2019,43004,ES21
2019,43005,ES21
2019,43006,ES21
2019,43007,ES21
2019,43008,ES21
2019,43009,ES21
2019,43010,ES21
2019,43011,ES21
2019,43012,ES21
2019,43013,ES21
2019,43014,ES21
2019,43015,ES21
2019,43016,ES21
2019,43017,ES21
2019,43020,ES21
2019,44002,ES21
2019,44003,ES21
2019,44004,ES21
2019,44005,ES21
2019,44006,ES21
2019,44008,ES21
2019,44009,ES21
2019,44010,ES21
2019,44011,ES21
2019,44012,ES21
2019,45,ES22
2019,47,ES22
2019,47001,ES21
2019,47003,ES21
2019,47004,ES21
2019,47005,ES21
2019,47006,ES21
2019,47007,ES21
2019,47008,ES21
2019,47010,ES21
2019,47011,ES21
2019,47012,ES21
2019,47013,ES21
2019,47015,ES21
2019,47016,ES21
2019,47017,ES21
2019,47018,ES21
2019,47019,ES21
2019,47020,ES21
2019,47021,ES21
2019,47022,ES21
2019,47047,ES21
2019,4801,ES24
2019,4802,ES24
2019,4803,ES24
2019,4804,ES24
2019,4805,ES24
2019,4806,ES24
2019,4807,ES24
2019,4808,ES24
2019,4809,ES24
2019,4810,ES24
2019,4811,ES24
2019,4812,ES24
2019,4813,ES24
2019,4814,ES24
2019,4815,ES24
2019,4817,ES24
2019,4898,ES24
2019,4899,ES24
2019,49,ES22
2019,4901,ES24
2019,4902,ES24
2019,4903,ES24
2019,4904,ES24
2019,4905,ES24
2019,4906,ES24
2019,4907,ES24
2019,4908,ES24
2019,4909,ES24
2019,4910,ES24
2019,4911,ES24
2019,4912,ES24
2019,4999,ES24
2019,5,ES22
2019,5001,ES21
2019,5002,ES21
2019,5003,ES21
2019,5004,ES21
2019,5005,ES21
2019,5006,ES21
2019,5007,ES21
2019,5008,ES21
2019,5009,ES21
2019,5010,ES21
2019,50101,ES12
2019,50102,ES12
2019,50103,ES12
2019,50104,ES12
2019,50105,ES12
2019,50106,ES12
2019,50107,ES12
2019,50108,ES12
2019,50109,ES12
2019,5011,ES21
2019,50110,ES12
2019,50111,ES12
2019,5013,ES21
2019,5016,ES21
2019,5017,ES21
2019,5018,ES21
2019,5019,ES21
2019,5020,ES21
2019,50201,ES12
2019,50202,ES12
2019,50203,ES12
2019,50204,ES12
2019,50205,ES12
2019,5021,ES21
2019,5022,ES21
2019,5026,ES21
2019,5027,ES21
2019,50300,ES12
2019,50301,ES12
2019,50302,ES12
2019,50303,ES12
2019,50304,ES12
2019,50305,ES12
2019,50306,ES12
2019,50307,ES12
2019,50308,ES12
2019,50309,ES12
2019,50310,ES12
2019,50400,ES12
2019,50401,ES12
2019,50402,ES12
2019,50403,ES12
2019,50404,ES12
2019,50405,ES12
2019,50406,ES12
2019,50407,ES12
2019,50408,ES12
2019,50409,ES12
2019,50410,ES12
2019,50411,ES12
2019,50412,ES12
2019,50413,ES12
2019,50414,ES12
2019,50415,ES12
2019,50416,ES12
2019,50417,ES12
2019,50418,ES12
2019,50419,ES12
2019,50420,ES12
2019,50421,ES12
2019,50422,ES12
2019,50423,ES12
2019,50500,ES12
2019,50501,ES12
2019,50502,ES12
2019,50503,ES12
2019,50504,ES12
2019,50505,ES12
2019,50506,ES12
2019,50507,ES12
2019,50508,ES12
